family	key	match_tag	case_variant	case_variant_key_collision	context	input	target_surfaces	ordered_returned_surfaces
C	nW	1	Nw	False	baseline-neutral	We noted nW today.	nanowatt	We / noted / nanowatt / today / . / Next / .
C	nW	1	Nw	False	numeric-or-ordinary	It is 5 nW. long.	five / nanowatts	It / is / five / nanowatts / long / . / Next / .
C	nW	1	Nw	False	comma-neighbor	We noted, nW, today.	nanowatt	We / noted / , / nanowatt / , / today / . / Next / .
C	nW	1	Nw	False	case-variant-neutral	We noted Nw today.	Nw	We / noted / Nw / today / . / Next / .
C	nf	2	NF	True	baseline-neutral	We noted nf today.	nf	We / noted / nf / today / . / Next / .
C	nf	2	NF	True	numeric-or-ordinary	It is 5 nf. long.	five / nanofarads	It / is / five / nanofarads / long / . / Next / .
C	nf	2	NF	True	comma-neighbor	We noted, nf, today.	nf	We / noted / , / nf / , / today / . / Next / .
C	nf	2	NF	True	case-variant-neutral	We noted NF today.	NF	We / noted / NF / today / . / Next / .
C	nm	2	NM	True	baseline-neutral	We noted nm today.	nm	We / noted / nm / today / . / Next / .
C	nm	2	NM	True	numeric-or-ordinary	It is 5 nm. long.	five / nanometers	It / is / five / nanometers / long / . / Next / .
C	nm	2	NM	True	comma-neighbor	We noted, nm, today.	nm	We / noted / , / nm / , / today / . / Next / .
C	nm	2	NM	True	case-variant-neutral	We noted NM today.	NM	We / noted / NM / today / . / Next / .
C	ns	2	NS	True	baseline-neutral	We noted ns today.	ns	We / noted / ns / today / . / Next / .
C	ns	2	NS	True	numeric-or-ordinary	It is 5 ns. long.	five / nanoseconds	It / is / five / nanoseconds / long / . / Next / .
C	ns	2	NS	True	comma-neighbor	We noted, ns, today.	ns	We / noted / , / ns / , / today / . / Next / .
C	ns	2	NS	True	case-variant-neutral	We noted NS today.	NS	We / noted / NS / today / . / Next / .
C	nsec	2	NSEC	False	baseline-neutral	We noted nsec today.	nanosecond	We / noted / nanosecond / today / . / Next / .
C	nsec	2	NSEC	False	numeric-or-ordinary	It is 5 nsec. long.	five / nanoseconds	It / is / five / nanoseconds / long / . / Next / .
C	nsec	2	NSEC	False	comma-neighbor	We noted, nsec, today.	nanosecond	We / noted / , / nanosecond / , / today / . / Next / .
C	nsec	2	NSEC	False	case-variant-neutral	We noted NSEC today.	nanosecond	We / noted / nanosecond / today / . / Next / .
C	ofc	2	OFC	False	baseline-neutral	We noted ofc today.	ofc	We / noted / ofc / today / . / Next / .
C	ofc	2	OFC	False	numeric-or-ordinary	It is 5 ofc. long.	five / ofc	It / is / five / ofc / long / . / Next / .
C	ofc	2	OFC	False	comma-neighbor	We noted, ofc, today.	ofc	We / noted / , / ofc / , / today / . / Next / .
C	ofc	2	OFC	False	case-variant-neutral	We noted OFC today.	OFC	We / noted / OFC / today / . / Next / .
C	oz	2	OZ	False	baseline-neutral	We noted oz today.	oz	We / noted / oz / today / . / Next / .
C	oz	2	OZ	False	numeric-or-ordinary	It is 5 oz. long.	five / ounces	It / is / five / ounces / long / . / Next / .
C	oz	2	OZ	False	comma-neighbor	We noted, oz, today.	oz	We / noted / , / oz / , / today / . / Next / .
C	oz	2	OZ	False	case-variant-neutral	We noted OZ today.	OZ	We / noted / OZ / today / . / Next / .
C	ozs	2	OZS	False	baseline-neutral	We noted ozs today.	ozs	We / noted / ozs / today / . / Next / .
C	ozs	2	OZS	False	numeric-or-ordinary	It is 5 ozs. long.	five / ounces	It / is / five / ounces / long / . / Next / .
C	ozs	2	OZS	False	comma-neighbor	We noted, ozs, today.	ozs	We / noted / , / ozs / , / today / . / Next / .
C	ozs	2	OZS	False	case-variant-neutral	We noted OZS today.	OZS	We / noted / OZS / today / . / Next / .
C	p.m	2	P.M	False	baseline-neutral	We noted p.m today.	p.m	We / noted / p.m / today / . / Next / .
C	p.m	2	P.M	False	clock-or-zone	The meeting is at 5 p.m.	PM.	The / meeting / is / at / five / PM. / Next / .
C	p.m	2	P.M	False	comma-neighbor	We noted, p.m, today.	p.m	We / noted / , / p.m / , / today / . / Next / .
C	p.m	2	P.M	False	case-variant-neutral	We noted P.M today.	P.M	We / noted / P.M / today / . / Next / .
C	p.s.t	2	P.S.T	False	baseline-neutral	We noted p.s.t today.	p.s.t	We / noted / p.s.t / today / . / Next / .
C	p.s.t	2	P.S.T	False	clock-or-zone	The meeting is at 5 p.s.t.	p.s.t	The / meeting / is / at / five / p.s.t / . / Next / .
C	p.s.t	2	P.S.T	False	comma-neighbor	We noted, p.s.t, today.	p.s.t	We / noted / , / p.s.t / , / today / . / Next / .
C	p.s.t	2	P.S.T	False	case-variant-neutral	We noted P.S.T today.	P.S.T	We / noted / P.S.T / today / . / Next / .
C	pA	1	Pa	True	baseline-neutral	We noted pA today.	picoampere	We / noted / picoampere / today / . / Next / .
C	pA	1	Pa	True	numeric-or-ordinary	It is 5 pA. long.	five / picoamperes	It / is / five / picoamperes / long / . / Next / .
C	pA	1	Pa	True	comma-neighbor	We noted, pA, today.	picoampere	We / noted / , / picoampere / , / today / . / Next / .
C	pA	1	Pa	True	case-variant-neutral	We noted Pa today.	Pa	We / noted / Pa / today / . / Next / .
C	pV	1	Pv	False	baseline-neutral	We noted pV today.	picovolt	We / noted / picovolt / today / . / Next / .
C	pV	1	Pv	False	numeric-or-ordinary	It is 5 pV. long.	five / picovolts	It / is / five / picovolts / long / . / Next / .
C	pV	1	Pv	False	comma-neighbor	We noted, pV, today.	picovolt	We / noted / , / picovolt / , / today / . / Next / .
C	pV	1	Pv	False	case-variant-neutral	We noted Pv today.	Pv	We / noted / Pv / today / . / Next / .
C	pW	1	Pw	False	baseline-neutral	We noted pW today.	picowatt	We / noted / picowatt / today / . / Next / .
C	pW	1	Pw	False	numeric-or-ordinary	It is 5 pW. long.	five / picowatts	It / is / five / picowatts / long / . / Next / .
C	pW	1	Pw	False	comma-neighbor	We noted, pW, today.	picowatt	We / noted / , / picowatt / , / today / . / Next / .
C	pW	1	Pw	False	case-variant-neutral	We noted Pw today.	Pw	We / noted / Pw / today / . / Next / .
C	pas	2	PAS	False	baseline-neutral	We noted pas today.	pas	We / noted / pas / today / . / Next / .
C	pas	2	PAS	False	numeric-or-ordinary	It is 5 pas. long.	five / pascals	It / is / five / pascals / long / . / Next / .
C	pas	2	PAS	False	comma-neighbor	We noted, pas, today.	pas	We / noted / , / pas / , / today / . / Next / .
C	pas	2	PAS	False	case-variant-neutral	We noted PAS today.	PAS	We / noted / PAS / today / . / Next / .
C	pdl	2	PDL	False	baseline-neutral	We noted pdl today.	poundal	We / noted / poundal / today / . / Next / .
C	pdl	2	PDL	False	numeric-or-ordinary	It is 5 pdl. long.	five / poundals	It / is / five / poundals / long / . / Next / .
C	pdl	2	PDL	False	comma-neighbor	We noted, pdl, today.	poundal	We / noted / , / poundal / , / today / . / Next / .
C	pdl	2	PDL	False	case-variant-neutral	We noted PDL today.	poundal	We / noted / poundal / today / . / Next / .
C	pdls	2	PDLS	False	baseline-neutral	We noted pdls today.	poundals	We / noted / poundals / today / . / Next / .
C	pdls	2	PDLS	False	numeric-or-ordinary	It is 5 pdls. long.	five / poundals	It / is / five / poundals / long / . / Next / .
C	pdls	2	PDLS	False	comma-neighbor	We noted, pdls, today.	poundals	We / noted / , / poundals / , / today / . / Next / .
C	pdls	2	PDLS	False	case-variant-neutral	We noted PDLS today.	poundals	We / noted / poundals / today / . / Next / .
C	pf	2	PF	False	baseline-neutral	We noted pf today.	pf	We / noted / pf / today / . / Next / .
C	pf	2	PF	False	numeric-or-ordinary	It is 5 pf. long.	five / picofarads	It / is / five / picofarads / long / . / Next / .
C	pf	2	PF	False	comma-neighbor	We noted, pf, today.	pf	We / noted / , / pf / , / today / . / Next / .
C	pf	2	PF	False	case-variant-neutral	We noted PF today.	PF	We / noted / PF / today / . / Next / .
C	ph	2	PH	False	baseline-neutral	We noted ph today.	ph	We / noted / ph / today / . / Next / .
C	ph	2	PH	False	numeric-or-ordinary	It is 5 ph. long.	five / telephone	It / is / five / telephone / long / . / Next / .
C	ph	2	PH	False	comma-neighbor	We noted, ph, today.	ph	We / noted / , / ph / , / today / . / Next / .
C	ph	2	PH	False	case-variant-neutral	We noted PH today.	PH	We / noted / PH / today / . / Next / .
C	pkg	2	PKG	False	baseline-neutral	We noted pkg today.	package	We / noted / package / today / . / Next / .
C	pkg	2	PKG	False	numeric-or-ordinary	It is 5 pkg. long.	five / package	It / is / five / package / long / . / Next / .
C	pkg	2	PKG	False	comma-neighbor	We noted, pkg, today.	package	We / noted / , / package / , / today / . / Next / .
C	pkg	2	PKG	False	case-variant-neutral	We noted PKG today.	package	We / noted / package / today / . / Next / .
C	pm	2	PM	False	baseline-neutral	We noted pm today.	pm	We / noted / pm / today / . / Next / .
C	pm	2	PM	False	clock-or-zone	The meeting is at 5 pm.	PM.	The / meeting / is / at / five / PM. / Next / .
C	pm	2	PM	False	comma-neighbor	We noted, pm, today.	pm	We / noted / , / pm / , / today / . / Next / .
C	pm	2	PM	False	case-variant-neutral	We noted PM today.	PM	We / noted / PM / today / . / Next / .
C	ppd	2	PPD	False	baseline-neutral	We noted ppd today.	ppd	We / noted / ppd / today / . / Next / .
C	ppd	2	PPD	False	numeric-or-ordinary	It is 5 ppd. long.	five / ppd	It / is / five / ppd / long / . / Next / .
C	ppd	2	PPD	False	comma-neighbor	We noted, ppd, today.	ppd	We / noted / , / ppd / , / today / . / Next / .
C	ppd	2	PPD	False	case-variant-neutral	We noted PPD today.	PPD	We / noted / PPD / today / . / Next / .
C	ps	2	PS	False	baseline-neutral	We noted ps today.	ps	We / noted / ps / today / . / Next / .
C	ps	2	PS	False	numeric-or-ordinary	It is 5 ps. long.	five / picoseconds	It / is / five / picoseconds / long / . / Next / .
C	ps	2	PS	False	comma-neighbor	We noted, ps, today.	ps	We / noted / , / ps / , / today / . / Next / .
C	ps	2	PS	False	case-variant-neutral	We noted PS today.	PS	We / noted / PS / today / . / Next / .
C	psec	2	PSEC	False	baseline-neutral	We noted psec today.	psec	We / noted / psec / today / . / Next / .
C	psec	2	PSEC	False	numeric-or-ordinary	It is 5 psec. long.	five / picoseconds	It / is / five / picoseconds / long / . / Next / .
C	psec	2	PSEC	False	comma-neighbor	We noted, psec, today.	psec	We / noted / , / psec / , / today / . / Next / .
C	psec	2	PSEC	False	case-variant-neutral	We noted PSEC today.	PSEC	We / noted / PSEC / today / . / Next / .
C	psecs	2	PSECS	False	baseline-neutral	We noted psecs today.	psecs	We / noted / psecs / today / . / Next / .
C	psecs	2	PSECS	False	numeric-or-ordinary	It is 5 psecs. long.	five / picoseconds	It / is / five / picoseconds / long / . / Next / .
C	psecs	2	PSECS	False	comma-neighbor	We noted, psecs, today.	psecs	We / noted / , / psecs / , / today / . / Next / .
C	psecs	2	PSECS	False	case-variant-neutral	We noted PSECS today.	PSECS	We / noted / PSECS / today / . / Next / .
C	pst	2	PST	False	baseline-neutral	We noted pst today.	pst	We / noted / pst / today / . / Next / .
C	pst	2	PST	False	clock-or-zone	The meeting is at 5 pst.	pst	The / meeting / is / at / five / pst / . / Next / .
C	pst	2	PST	False	comma-neighbor	We noted, pst, today.	pst	We / noted / , / pst / , / today / . / Next / .
C	pst	2	PST	False	case-variant-neutral	We noted PST today.	PST	We / noted / PST / today / . / Next / .
C	pt	2	PT	False	baseline-neutral	We noted pt today.	pt	We / noted / pt / today / . / Next / .
C	pt	2	PT	False	numeric-or-ordinary	It is 5 pt. long.	five / pints	It / is / five / pints / long / . / Next / .
C	pt	2	PT	False	comma-neighbor	We noted, pt, today.	pt	We / noted / , / pt / , / today / . / Next / .
C	pt	2	PT	False	case-variant-neutral	We noted PT today.	PT	We / noted / PT / today / . / Next / .
C	qty	2	QTY	False	baseline-neutral	We noted qty today.	quantity	We / noted / quantity / today / . / Next / .
C	qty	2	QTY	False	numeric-or-ordinary	It is 5 qty. long.	five / quantity	It / is / five / quantity / long / . / Next / .
C	qty	2	QTY	False	comma-neighbor	We noted, qty, today.	quantity	We / noted / , / quantity / , / today / . / Next / .
C	qty	2	QTY	False	case-variant-neutral	We noted QTY today.	quantity	We / noted / quantity / today / . / Next / .
C	rad	2	RAD	False	baseline-neutral	We noted rad today.	rad	We / noted / rad / today / . / Next / .
C	rad	2	RAD	False	numeric-or-ordinary	It is 5 rad. long.	five / radians	It / is / five / radians / long / . / Next / .
C	rad	2	RAD	False	comma-neighbor	We noted, rad, today.	rad	We / noted / , / rad / , / today / . / Next / .
C	rad	2	RAD	False	case-variant-neutral	We noted RAD today.	RAD	We / noted / RAD / today / . / Next / .
C	rm	2	RM	False	baseline-neutral	We noted rm today.	rm	We / noted / rm / today / . / Next
C	rm	2	RM	False	address-or-building	42 Main rm.	Room	forty / two / Main / Room / . / Next / .
C	rm	2	RM	False	comma-neighbor	We noted, rm, today.	rm	We / noted / , / rm / , / today / . / Next / .
C	rm	2	RM	False	case-variant-neutral	We noted RM today.	RM	We / noted / RM / today / . / Next / .
C	rpm	2	RPM	False	baseline-neutral	We noted rpm today.	RPM	We / noted / RPM / today / . / Next / .
C	rpm	2	RPM	False	numeric-or-ordinary	It is 5 rpm. long.	five / RPM / 's	It / is / five / RPM / 's / long / . / Next / .
C	rpm	2	RPM	False	comma-neighbor	We noted, rpm, today.	RPM	We / noted / , / RPM / , / today / . / Next / .
C	rpm	2	RPM	False	case-variant-neutral	We noted RPM today.	RPM	We / noted / RPM / today / . / Next / .
C	sec	2	SEC	False	baseline-neutral	We noted sec today.	sec	We / noted / sec / today / . / Next / .
C	sec	2	SEC	False	numeric-or-ordinary	It is 5 sec. long.	five / seconds	It / is / five / seconds / long / . / Next / .
C	sec	2	SEC	False	comma-neighbor	We noted, sec, today.	sec	We / noted / , / sec / , / today / . / Next / .
C	sec	2	SEC	False	case-variant-neutral	We noted SEC today.	SEC	We / noted / SEC / today / . / Next / .
C	secs	2	SECS	False	baseline-neutral	We noted secs today.	secs	We / noted / secs / today / . / Next / .
C	secs	2	SECS	False	numeric-or-ordinary	It is 5 secs. long.	five / seconds	It / is / five / seconds / long / . / Next / .
C	secs	2	SECS	False	comma-neighbor	We noted, secs, today.	secs	We / noted / , / secs / , / today / . / Next / .
C	secs	2	SECS	False	case-variant-neutral	We noted SECS today.	SECS	We / noted / SECS / today / . / Next / .
C	spc	2	SPC	False	baseline-neutral	We noted spc today.	spc	We / noted / spc / today / . / Next / .
C	spc	2	SPC	False	numeric-or-ordinary	It is 5 spc. long.	five / spc	It / is / five / spc / long / . / Next / .
C	spc	2	SPC	False	comma-neighbor	We noted, spc, today.	spc	We / noted / , / spc / , / today / . / Next / .
C	spc	2	SPC	False	case-variant-neutral	We noted SPC today.	SPC	We / noted / SPC / today / . / Next / .
C	sr	2	SR	False	baseline-neutral	We noted sr today.	sr	We / noted / sr / today / . / Next / .
C	sr	2	SR	False	numeric-or-ordinary	It is 5 sr. long.	five / steradians	It / is / five / steradians / long / . / Next / .
C	sr	2	SR	False	comma-neighbor	We noted, sr, today.	sr	We / noted / , / sr / , / today / . / Next / .
C	sr	2	SR	False	case-variant-neutral	We noted SR today.	SR	We / noted / SR / today / . / Next / .
C	ste	2	STE	False	baseline-neutral	We noted ste today.	ste	We / noted / ste / today / . / Next
C	ste	2	STE	False	address-or-building	42 Main ste.	Suite	forty / two / Main / Suite / . / Next / .
C	ste	2	STE	False	comma-neighbor	We noted, ste, today.	ste	We / noted / , / ste / , / today / . / Next / .
C	ste	2	STE	False	case-variant-neutral	We noted STE today.	STE	We / noted / STE / today / . / Next / .
C	tHz	1	ThZ	False	baseline-neutral	We noted tHz today.	terahertz	We / noted / terahertz / today / . / Next / .
C	tHz	1	ThZ	False	numeric-or-ordinary	It is 5 tHz. long.	five / terahertz	It / is / five / terahertz / long / . / Next / .
C	tHz	1	ThZ	False	comma-neighbor	We noted, tHz, today.	terahertz	We / noted / , / terahertz / , / today / . / Next / .
C	tHz	1	ThZ	False	case-variant-neutral	We noted ThZ today.	ThZ	We / noted / ThZ / today / . / Next / .
C	tb	2	TB	False	baseline-neutral	We noted tb today.	tb	We / noted / tb / today / . / Next / .
C	tb	2	TB	False	numeric-or-ordinary	It is 5 tb. long.	five / terabytes	It / is / five / terabytes / long / . / Next / .
C	tb	2	TB	False	comma-neighbor	We noted, tb, today.	tb	We / noted / , / tb / , / today / . / Next / .
C	tb	2	TB	False	case-variant-neutral	We noted TB today.	TB	We / noted / TB / today / . / Next / .
C	trlr	2	TRLR	False	baseline-neutral	We noted trlr today.	trlr	We / noted / trlr / today / . / Next
C	trlr	2	TRLR	False	address-or-building	42 Main trlr.	Trailer	forty / two / Main / Trailer / . / Next / .
C	trlr	2	TRLR	False	comma-neighbor	We noted, trlr, today.	trlr	We / noted / , / trlr / , / today / . / Next / .
C	trlr	2	TRLR	False	case-variant-neutral	We noted TRLR today.	TRLR	We / noted / TRLR / today / . / Next / .
C	tsp	2	TSP	False	baseline-neutral	We noted tsp today.	teaspoon	We / noted / teaspoon / today / . / Next / .
C	tsp	2	TSP	False	numeric-or-ordinary	It is 5 tsp. long.	five / teaspoon	It / is / five / teaspoon / long / . / Next / .
C	tsp	2	TSP	False	comma-neighbor	We noted, tsp, today.	teaspoon	We / noted / , / teaspoon / , / today / . / Next / .
C	tsp	2	TSP	False	case-variant-neutral	We noted TSP today.	teaspoon	We / noted / teaspoon / today / . / Next / .
C	u.s	2	U.S	False	baseline-neutral	We noted u.s today.	u.s	We / noted / u.s / today / . / Next / .
C	u.s	2	U.S	False	numeric-or-ordinary	It is 5 u.s. long.	five / u.s	It / is / five / u.s / long / . / Next / .
C	u.s	2	U.S	False	comma-neighbor	We noted, u.s, today.	u.s	We / noted / , / u.s / , / today / . / Next / .
C	u.s	2	U.S	False	case-variant-neutral	We noted U.S today.	U.S	We / noted / U.S / today / . / Next / .
C	u.s.a	2	U.S.A	False	baseline-neutral	We noted u.s.a today.	u.s.a	We / noted / u.s.a / today / . / Next / .
C	u.s.a	2	U.S.A	False	numeric-or-ordinary	It is 5 u.s.a. long.	five / u.s.a	It / is / five / u.s.a / long / . / Next / .
C	u.s.a	2	U.S.A	False	comma-neighbor	We noted, u.s.a, today.	u.s.a	We / noted / , / u.s.a / , / today / . / Next / .
C	u.s.a	2	U.S.A	False	case-variant-neutral	We noted U.S.A today.	U.S.A	We / noted / U.S.A / today / . / Next / .
